match_id,balls_per_over,team1,team2,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,winner_innings,outcome,method
1348655,6,Australia,India,male,2022/23,2023/03/09,Australia tour of India,4,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Australia,bat,V Kohli,RA Kettleborough,Nitin Menon,AK Chaudhary,J Madanagopal,BC Broad,NA,NA,NA,NA,draw,NA
1322358,6,New Zealand,Sri Lanka,male,2022/23,2023/03/17,Sri Lanka tour of New Zealand,2,"Basin Reserve, Wellington",Wellington,Sri Lanka,field,HM Nicholls,RK Illingworth,CB Gaffaney,WR Knights,MA Gough,RB Richardson,New Zealand,58,NA,1,NA,NA
1355723,6,Ireland,Bangladesh,male,2022/23,2023/04/04,Ireland tour of Bangladesh,NA,"Shere Bangla National Stadium, Mirpur",Dhaka,Ireland,bat,Mushfiqur Rahim,Sharfuddoula,Aleem Dar,Masudur Rahman,Ahsan Raza,DC Boon,Bangladesh,NA,7,NA,NA,NA
1363447,6,Sri Lanka,Ireland,male,2023,2023/04/16,Ireland tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,NGRP Jayasuriya,HDPK Dharmasena,AT Holdstock,RMPJ Rambukwella,PR Reiffel,J Srinath,Sri Lanka,280,NA,1,NA,NA
1363448,6,Ireland,Sri Lanka,male,2023,2023/04/24,Ireland tour of Sri Lanka,2,Galle International Stadium,Galle,Ireland,bat,NGRP Jayasuriya,PR Reiffel,HDPK Dharmasena,RSA Palliyaguruge,AT Holdstock,J Srinath,Sri Lanka,10,NA,1,NA,NA
1336127,6,Ireland,England,male,2023,2023/06/01,Ireland tour of England,NA,"Lord's, London",London,England,field,OJ Pope,P Wilson,AT Holdstock,DJ Millns,HDPK Dharmasena,RB Richardson,England,NA,10,NA,NA,NA
1358412,6,Australia,India,male,2023,2023/06/07,ICC World Test Championship,NA,"Kennington Oval, London",London,India,field,TM Head,RK Illingworth,CB Gaffaney,HDPK Dharmasena,RA Kettleborough,RB Richardson,Australia,209,NA,NA,NA,NA
1336043,6,England,Australia,male,2023,2023/06/16,The Ashes,1,"Edgbaston, Birmingham",Birmingham,England,bat,UT Khawaja,M Erasmus,Ahsan Raza,M Burns,CB Gaffaney,AJ Pycroft,Australia,NA,2,NA,NA,NA
1223869,6,India,Australia,male,2020/21,2020/12/17,India tour of Australia,1,Adelaide Oval,Adelaide,India,bat,TD Paine,PR Reiffel,BNJ Oxenford,GA Abood,RJ Tucker,DC Boon,Australia,NA,8,NA,NA,NA
1336044,6,Australia,England,male,2023,2023/06/28,The Ashes,2,"Lord's, London",London,England,field,SPD Smith,CB Gaffaney,Ahsan Raza,DJ Millns,M Erasmus,AJ Pycroft,Australia,43,NA,NA,NA,NA
1336045,6,Australia,England,male,2023,2023/07/06,The Ashes,3,"Headingley, Leeds",Leeds,England,field,MA Wood,Nitin Menon,HDPK Dharmasena,M Burns,JS Wilson,RS Madugalle,England,NA,3,NA,NA,NA
1381212,6,West Indies,India,male,2023,2023/07/12,India tour of West Indies,1,"Windsor Park, Roseau, Dominica",Roseau,West Indies,bat,YBK Jaiswal,RA Kettleborough,MA Gough,N Duguid,M Erasmus,JJ Crowe,India,141,NA,1,NA,NA
1385685,6,Sri Lanka,Pakistan,male,2023,2023/07/16,Pakistan tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,Saud Shakeel,RJ Tucker,AG Wharf,RMPJ Rambukwella,CB Gaffaney,DC Boon,Pakistan,NA,4,NA,NA,NA
1336046,6,Australia,England,male,2023,2023/07/19,The Ashes,4,"Old Trafford, Manchester",Manchester,England,field,Z Crawley,Nitin Menon,JS Wilson,MJ Saggers,HDPK Dharmasena,RS Madugalle,NA,NA,NA,NA,draw,NA
1381213,6,India,West Indies,male,2023,2023/07/20,India tour of West Indies,2,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,West Indies,field,Mohammed Siraj,RA Kettleborough,M Erasmus,GO Brathwaite,MA Gough,JJ Crowe,NA,NA,NA,NA,draw,NA
1385686,6,Sri Lanka,Pakistan,male,2023,2023/07/24,Pakistan tour of Sri Lanka,2,"Sinhalese Sports Club Ground, Colombo",Colombo,Sri Lanka,bat,Abdullah Shafique,CB Gaffaney,AG Wharf,NA,RJ Tucker,DC Boon,Pakistan,222,NA,1,NA,NA
1336047,6,England,Australia,male,2023,2023/07/27,The Ashes,5,"Kennington Oval, London",London,Australia,field,CR Woakes,JS Wilson,HDPK Dharmasena,DJ Millns,Nitin Menon,RS Madugalle,England,49,NA,NA,NA,NA
1263169,6,Pakistan,West Indies,male,2021,2021/08/12,Pakistan tour of West Indies,1,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,JNT Seales,GO Brathwaite,JS Wilson,N Duguid,LS Reifer,RB Richardson,West Indies,NA,1,NA,NA,NA
1263170,6,Pakistan,West Indies,male,2021,2021/08/20,Pakistan tour of West Indies,2,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,Shaheen Shah Afridi,GO Brathwaite,JS Wilson,LS Reifer,N Duguid,RB Richardson,Pakistan,109,NA,NA,NA,NA
1320953,6,Sri Lanka,Pakistan,male,2022,2022/07/16,Pakistan tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,Abdullah Shafique,HDPK Dharmasena,M Erasmus,RR Wimalasiri,RJ Tucker,JJ Crowe,Pakistan,NA,4,NA,NA,NA
1320954,6,Sri Lanka,Pakistan,male,2022,2022/07/24,Pakistan tour of Sri Lanka,2,Galle International Stadium,Galle,Sri Lanka,bat,DM de Silva,HDPK Dharmasena,RJ Tucker,RSA Palliyaguruge,M Erasmus,JJ Crowe,Sri Lanka,246,NA,NA,NA,NA
1330871,6,England,Pakistan,male,2022/23,2022/12/01,England tour of Pakistan,1,Rawalpindi Cricket Stadium,Rawalpindi,England,bat,OE Robinson,Ahsan Raza,JS Wilson,Asif Yaqoob,M Erasmus,AJ Pycroft,England,74,NA,NA,NA,NA
1330872,6,England,Pakistan,male,2022/23,2022/12/09,England tour of Pakistan,2,Multan Cricket Stadium,Multan,England,bat,HC Brook,Aleem Dar,M Erasmus,Rashid Riaz,JS Wilson,AJ Pycroft,England,26,NA,NA,NA,NA
64022,6,South Africa,Pakistan,male,2002/03,2002/12/26,Pakistan tour of South Africa,1,"Kingsmead, Durban",Durban,Pakistan,field,JH Kallis,S Venkataraghavan,SA Bucknor,NA,IL Howell,GR Viswanath,South Africa,NA,10,NA,NA,NA
64023,6,South Africa,Pakistan,male,2002/03,2003/01/02,Pakistan tour of South Africa,2,"Newlands, Cape Town",Cape Town,South Africa,bat,HH Gibbs,S Venkataraghavan,SA Bucknor,NA,BG Jerling,GR Viswanath,South Africa,142,NA,1,NA,NA
64045,6,Bangladesh,Pakistan,male,2003,2003/09/03,Bangladesh tour of Pakistan,3,Multan Cricket Stadium,Multan,Bangladesh,bat,Inzamam-ul-Haq,EAR de Silva,RB Tiffin,NA,Aleem Dar,MJ Procter,Pakistan,NA,1,NA,NA,NA
64050,6,South Africa,Pakistan,male,2003/04,2003/10/17,South Africa tour of Pakistan,1,"Gaddafi Stadium, Lahore",Lahore,South Africa,bat,Taufeeq Umar,DB Hair,NA Mallender,NA,Nadeem Ghauri,CH Lloyd,Pakistan,NA,8,NA,NA,NA
64083,6,Pakistan,India,male,2003/04,2004/04/13,India tour of Pakistan,3,Rawalpindi Cricket Stadium,Rawalpindi,India,field,R Dravid,DR Shepherd,RE Koertzen,NA,Zameer Haider,RS Madugalle,India,131,NA,1,NA,NA
64113,6,Australia,Pakistan,male,2004/05,2004/12/16,Pakistan tour of Australia,1,W.A.C.A. Ground,Perth,Pakistan,field,JL Langer,BF Bowden,RE Koertzen,NA,SJ Davis,RS Madugalle,Australia,491,NA,NA,NA,NA
208321,6,South Africa,West Indies,male,2005,2005/04/29,South Africa tour of West Indies,4,Antigua Recreation Ground,St John's,South Africa,bat,CH Gayle,BF Bowden,SJA Taufel,NA,BEW Morgan,JJ Crowe,NA,NA,NA,NA,draw,NA
225257,6,England,Pakistan,male,2006,2006/08/04,Pakistan tour of England and Scotland,3,Headingley,Leeds,England,bat,Younis Khan,DB Hair,BR Doctrove,RJ Bailey,NJ Llong,RS Madugalle,England,167,NA,NA,NA,NA
249215,6,India,South Africa,male,2006/07,2006/12/15,India tour of South Africa,1,The Wanderers Stadium,Johannesburg,India,bat,S Sreesanth,MR Benson,DJ Harper,ZTA Ndamane,KH Hurter,RS Mahanama,India,123,NA,NA,NA,NA
291353,6,Australia,India,male,2007/08,2008/01/16,Border-Gavaskar Trophy,3,Western Australia Cricket Association Ground,Perth,India,bat,IK Pathan,Asad Rauf,BF Bowden,JK Brookes,BNJ Oxenford,MJ Procter,India,72,NA,NA,NA,NA
426401,6,England,Bangladesh,male,2010,2010/05/27,Bangladesh in England Test Series,1,Lord's,London,Bangladesh,field,ST Finn,BF Bowden,EAR de Silva,JW Lloyds,RK Illingworth,AG Hurst,England,NA,8,NA,NA,NA
434256,6,Bangladesh,India,male,2009/10,2010/01/17,India in Bangladesh Test Series,1,Zahur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,SR Tendulkar,BF Bowden,M Erasmus,Sharfuddoula,Enamul Haque,AJ Pycroft,India,113,NA,NA,NA,NA
464526,6,India,Australia,male,2010/11,2010/10/01,Border-Gavaskar Trophy,1,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Australia,bat,Z Khan,BF Bowden,IJ Gould,S Das,SS Hazare,BC Broad,India,NA,1,NA,NA,NA
464987,6,Sri Lanka,West Indies,male,2010/11,2010/11/15,West Indies in Sri Lanka Test Series,1,Galle International Stadium,NA,West Indies,bat,CH Gayle,SJ Davis,RA Kettleborough,TH Wijewardene,Asad Rauf,AG Hurst,NA,NA,NA,NA,draw,NA
667901,6,England,Sri Lanka,male,2014,2014/06/20,Sri Lanka in England Test Series,2,Headingley,Leeds,England,field,AD Mathews,BF Bowden,SJ Davis,RT Robinson,PR Reiffel,AJ Pycroft,Sri Lanka,100,NA,NA,NA,NA
902635,6,England,Pakistan,male,2015/16,2015/10/13,Pakistan v England Test Series,1,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,AN Cook,BNJ Oxenford,PR Reiffel,Shozab Raza,S Ravi,AJ Pycroft,NA,NA,NA,NA,draw,NA
915773,6,Sri Lanka,West Indies,male,2015/16,2015/10/14,Sobers/Tissera Trophy,1,Galle International Stadium,NA,Sri Lanka,bat,HMRKB Herath,M Erasmus,RK Illingworth,RSA Palliyaguruge,SD Fry,DC Boon,Sri Lanka,6,NA,1,NA,NA
1395703,6,Bangladesh,New Zealand,male,2023/24,2023/11/28,New Zealand tour of Bangladesh,1,Sylhet International Cricket Stadium,Sylhet,Bangladesh,bat,Taijul Islam,Ahsan Raza,PR Reiffel,Masudur Rahman,RJ Tucker,DC Boon,Bangladesh,150,NA,NA,NA,NA
1395704,6,Bangladesh,New Zealand,male,2023/24,2023/12/06,New Zealand tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,GD Phillips,PR Reiffel,RJ Tucker,Tanvir Ahmed,Ahsan Raza,DC Boon,New Zealand,NA,4,NA,NA,NA
1375842,6,Australia,Pakistan,male,2023/24,2023/12/14,Pakistan tour of Australia,1,Perth Stadium,Perth,Australia,bat,MR Marsh,JS Wilson,RK Illingworth,DM Koch,MA Gough,J Srinath,Australia,360,NA,NA,NA,NA
1387603,6,India,South Africa,male,2023/24,2023/12/26,India tour of South Africa,1,"SuperSport Park, Centurion",Centurion,South Africa,field,D Elgar,L Rusere,PR Reiffel,Stephen Harris,Ahsan Raza,BC Broad,South Africa,32,NA,1,NA,NA
1375843,6,Australia,Pakistan,male,2023/24,2023/12/26,Pakistan tour of Australia,2,Melbourne Cricket Ground,Melbourne,Pakistan,field,PJ Cummins,JS Wilson,MA Gough,PJ Gillespie,RK Illingworth,J Srinath,Australia,79,NA,NA,NA,NA
1387604,6,South Africa,India,male,2023/24,2024/01/03,India tour of South Africa,2,"Newlands, Cape Town",Cape Town,South Africa,bat,Mohammed Siraj,Ahsan Raza,L Rusere,LB Gcuma,PR Reiffel,BC Broad,India,NA,7,NA,NA,NA
1375844,6,Pakistan,Australia,male,2023/24,2024/01/03,Pakistan tour of Australia,3,Sydney Cricket Ground,Sydney,Pakistan,bat,Aamer Jamal,MA Gough,RK Illingworth,CA Polosak,JS Wilson,J Srinath,Australia,NA,8,NA,NA,NA
1375845,6,West Indies,Australia,male,2023/24,2024/01/17,West Indies tour of Australia,1,Adelaide Oval,Adelaide,Australia,field,TM Head,AT Holdstock,Nitin Menon,Eloise Sheridan,Sharfuddoula,AJ Pycroft,Australia,NA,10,NA,NA,NA
1375846,6,West Indies,Australia,male,2023/24,2024/01/25,West Indies tour of Australia,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,West Indies,bat,S Joseph,Nitin Menon,Sharfuddoula,MW Graham-Smith,AT Holdstock,AJ Pycroft,West Indies,8,NA,NA,NA,NA
1389399,6,England,India,male,2023/24,2024/01/25,England tour of India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,England,bat,OJ Pope,CB Gaffaney,PR Reiffel,R Pandit,M Erasmus,RB Richardson,England,28,NA,NA,NA,NA
1389400,6,India,England,male,2023/24,2024/02/02,England tour of India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,bat,JJ Bumrah,CB Gaffaney,M Erasmus,R Pandit,PR Reiffel,RB Richardson,India,106,NA,NA,NA,NA
1388221,6,New Zealand,South Africa,male,2023/24,2024/02/04,South Africa tour of New Zealand,1,"Bay Oval, Mount Maunganui",Mount Maunganui,South Africa,field,R Ravindra,Ahsan Raza,RA Kettleborough,SB Haig,RK Illingworth,J Srinath,New Zealand,281,NA,NA,NA,NA
1388222,6,South Africa,New Zealand,male,2023/24,2024/02/13,South Africa tour of New Zealand,2,"Seddon Park, Hamilton",Hamilton,South Africa,bat,W O'Rourke,Ahsan Raza,RK Illingworth,Kim Cotton,RA Kettleborough,J Srinath,New Zealand,NA,7,NA,NA,NA
1389401,6,India,England,male,2023/24,2024/02/15,England tour of India,3,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot,India,bat,RA Jadeja,JS Wilson,HDPK Dharmasena,J Madanagopal,RJ Tucker,JJ Crowe,India,434,NA,NA,NA,NA
1389402,6,England,India,male,2023/24,2024/02/23,England tour of India,4,"JSCA International Stadium Complex, Ranchi",Ranchi,England,bat,Dhruv Jurel,HDPK Dharmasena,RJ Tucker,J Madanagopal,JS Wilson,JJ Crowe,India,NA,5,NA,NA,NA
1388226,6,Australia,New Zealand,male,2023/24,2024/02/29,Australia tour of New Zealand,1,"Basin Reserve, Wellington",Wellington,New Zealand,field,C Green,M Erasmus,MA Gough,WR Knights,Nitin Menon,RS Madugalle,Australia,172,NA,NA,NA,NA
1389403,6,England,India,male,2023/24,2024/03/07,England tour of India,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,England,bat,Kuldeep Yadav,JS Wilson,RJ Tucker,J Madanagopal,HDPK Dharmasena,JJ Crowe,India,64,NA,1,NA,NA
1388227,6,New Zealand,Australia,male,2023/24,2024/03/08,Australia tour of New Zealand,2,"Hagley Oval, Christchurch",Christchurch,Australia,field,AT Carey,M Erasmus,Nitin Menon,CM Brown,MA Gough,RS Madugalle,Australia,NA,3,NA,NA,NA
1419830,6,Sri Lanka,Bangladesh,male,2023/24,2024/03/22,Sri Lanka tour of Bangladesh,1,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,DM de Silva,CB Gaffaney,RK Illingworth,Masudur Rahman,RJ Tucker,JJ Crowe,Sri Lanka,328,NA,NA,NA,NA
1419831,6,Sri Lanka,Bangladesh,male,2023/24,2024/03/30,Sri Lanka tour of Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,Sri Lanka,bat,PHKD Mendis,RK Illingworth,RJ Tucker,Gazi Sohel,CB Gaffaney,JJ Crowe,Sri Lanka,192,NA,NA,NA,NA
1385691,6,West Indies,England,male,2024,2024/07/10,West Indies tour of England,1,"Lord's, London",London,England,field,AAP Atkinson,Nitin Menon,RJ Tucker,RJ Warren,AT Holdstock,J Srinath,England,114,NA,1,NA,NA
1385692,6,England,West Indies,male,2024,2024/07/18,West Indies tour of England,2,"Trent Bridge, Nottingham",Nottingham,West Indies,field,OJ Pope,AT Holdstock,RJ Tucker,AG Wharf,Nitin Menon,J Srinath,England,241,NA,NA,NA,NA
1385693,6,West Indies,England,male,2024,2024/07/26,West Indies tour of England,3,"Edgbaston, Birmingham",Birmingham,West Indies,bat,MA Wood,AT Holdstock,Nitin Menon,RJ Warren,RJ Tucker,J Srinath,England,NA,10,NA,NA,NA
1431085,6,Zimbabwe,Ireland,male,2024,2024/07/25,Zimbabwe tour of Ireland,NA,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,AR McBrine,RA Kettleborough,Sharfuddoula,Jonathan Kennedy,M Hawthorne,JJ Crowe,Ireland,NA,4,NA,NA,NA
63963,6,England,India,male,2001/02,2001/12/19,England tour of India,3,"M Chinnaswamy Stadium, Bangalore",Bengaluru,England,bat,A Flintoff,AV Jayaprakash,EAR de Silva,NA,F Gomes,DT Lindsay,NA,NA,NA,NA,draw,NA
1433365,6,South Africa,West Indies,male,2024,2024/08/07,South Africa tour of West Indies,1,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain,South Africa,bat,KA Maharaj,Ahsan Raza,RK Illingworth,GO Brathwaite,Sharfuddoula,AJ Pycroft,NA,NA,NA,NA,draw,NA
1433366,6,South Africa,West Indies,male,2024,2024/08/15,South Africa tour of West Indies,2,"Providence Stadium, Guyana",Providence,South Africa,bat,PWA Mulder,Ahsan Raza,Sharfuddoula,GO Brathwaite,RK Illingworth,AJ Pycroft,South Africa,40,NA,NA,NA,NA
1385694,6,Sri Lanka,England,male,2024,2024/08/21,Sri Lanka tour of England,1,"Old Trafford, Manchester",Manchester,Sri Lanka,bat,JL Smith,CB Gaffaney,PR Reiffel,M Burns,JS Wilson,DC Boon,England,NA,5,NA,NA,NA
1442213,6,Pakistan,Bangladesh,male,2024,2024/08/21,Bangladesh tour of Pakistan,1,Rawalpindi Cricket Stadium,Rawalpindi,Bangladesh,field,Mushfiqur Rahim,AT Holdstock,RA Kettleborough,Rashid Riaz,MA Gough,RS Madugalle,Bangladesh,NA,10,NA,NA,NA
1385695,6,England,Sri Lanka,male,2024,2024/08/29,Sri Lanka tour of England,2,"Lord's, London",London,Sri Lanka,field,AAP Atkinson,JS Wilson,PR Reiffel,MJ Saggers,CB Gaffaney,DC Boon,England,190,NA,NA,NA,NA
1442214,6,Pakistan,Bangladesh,male,2024,2024/08/30,Bangladesh tour of Pakistan,2,Rawalpindi Cricket Stadium,Rawalpindi,Bangladesh,field,Liton Das,MA Gough,RA Kettleborough,Rashid Riaz,Asif Yaqoob,RS Madugalle,Bangladesh,NA,6,NA,NA,NA
1385696,6,England,Sri Lanka,male,2024,2024/09/06,Sri Lanka tour of England,3,"Kennington Oval, London",London,Sri Lanka,field,P Nissanka,CB Gaffaney,JS Wilson,M Burns,PR Reiffel,DC Boon,Sri Lanka,NA,8,NA,NA,NA
1439891,6,India,Bangladesh,male,2024/25,2024/09/19,Bangladesh tour of India,1,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Bangladesh,field,R Ashwin,RA Kettleborough,RJ Tucker,KN Ananthapadmanabhan,CM Brown,JJ Crowe,India,280,NA,NA,NA,NA
1447096,6,Sri Lanka,New Zealand,male,2024,2024/09/18,New Zealand tour of Sri Lanka,1,Galle International Stadium,Galle,Sri Lanka,bat,NGRP Jayasuriya,Ahsan Raza,MA Gough,RSA Palliyaguruge,Nitin Menon,J Srinath,Sri Lanka,63,NA,NA,NA,NA
1439892,6,Bangladesh,India,male,2024/25,2024/09/27,Bangladesh tour of India,2,"Green Park, Kanpur",Kanpur,India,field,YBK Jaiswal,CM Brown,RA Kettleborough,VK Sharma,RJ Tucker,JJ Crowe,India,NA,7,NA,NA,NA
1439896,6,India,New Zealand,male,2024/25,2024/10/16,New Zealand tour of India,1,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India,bat,R Ravindra,MA Gough,PR Reiffel,KN Ananthapadmanabhan,RK Illingworth,DC Boon,New Zealand,NA,8,NA,NA,NA
1439898,6,New Zealand,India,male,2024/25,2024/11/01,New Zealand tour of India,3,"Wankhede Stadium, Mumbai",Mumbai,New Zealand,bat,AY Patel,MA Gough,RK Illingworth,R Pandit,PR Reiffel,DC Boon,New Zealand,25,NA,NA,NA,NA
1442215,6,Pakistan,England,male,2024/25,2024/10/07,England tour of Pakistan,1,Multan Cricket Stadium,Multan,Pakistan,bat,HC Brook,HDPK Dharmasena,Sharfuddoula,Asif Yaqoob,CB Gaffaney,RB Richardson,England,47,NA,1,NA,NA
1442216,6,Pakistan,England,male,2024/25,2024/10/15,England tour of Pakistan,2,Multan Cricket Stadium,Multan,Pakistan,bat,Sajid Khan,CB Gaffaney,HDPK Dharmasena,Rashid Riaz,Sharfuddoula,RB Richardson,Pakistan,152,NA,NA,NA,NA
1447097,6,Sri Lanka,New Zealand,male,2024,2024/09/26,New Zealand tour of Sri Lanka,2,Galle International Stadium,Galle,Sri Lanka,bat,PHKD Mendis,MA Gough,Nitin Menon,RR Wimalasiri,Ahsan Raza,J Srinath,Sri Lanka,154,NA,1,NA,NA
1453293,6,Bangladesh,South Africa,male,2024/25,2024/10/21,South Africa tour of Bangladesh,1,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,K Verreynne,JS Wilson,Nitin Menon,Masudur Rahman,L Rusere,AJ Pycroft,South Africa,NA,7,NA,NA,NA
1453294,6,South Africa,Bangladesh,male,2024/25,2024/10/29,South Africa tour of Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,South Africa,bat,T de Zorzi,JS Wilson,L Rusere,Tanvir Ahmed,Nitin Menon,AJ Pycroft,South Africa,273,NA,1,NA,NA
1439897,6,New Zealand,India,male,2024/25,2024/10/24,New Zealand tour of India,2,"Maharashtra Cricket Association Stadium, Pune",Pune,New Zealand,bat,MJ Santner,PR Reiffel,RK Illingworth,J Madanagopal,MA Gough,DC Boon,New Zealand,113,NA,NA,NA,NA
1442217,6,England,Pakistan,male,2024/25,2024/10/24,England tour of Pakistan,3,Rawalpindi Cricket Stadium,Rawalpindi,England,bat,Saud Shakeel,CB Gaffaney,Sharfuddoula,Faisal Afridi,HDPK Dharmasena,RB Richardson,Pakistan,NA,9,NA,NA,NA
